Frame_Number Person_ID State BB_tl_0 BB_tl_1 BB_br_0 BB_br_1 anomaly
66 1 2 418 64 453 156 0
66 2 2 89 129 138 238 0
67 1 2 421 65 456 155 0
67 2 2 93 127 142 235 0
68 1 2 425 65 461 157 0
68 2 2 97 126 145 234 0
69 1 2 426 66 464 158 0
69 2 2 101 126 147 233 0
70 1 2 427 66 465 158 0
70 2 2 104 124 150 232 0
71 1 2 428 66 466 157 0
71 2 2 109 125 155 233 0
72 1 2 430 66 468 157 0
72 2 2 112 124 158 234 0
73 1 2 433 65 471 155 0
73 2 2 116 124 161 234 0
74 1 2 438 65 474 155 0
74 2 2 121 126 166 234 0
75 1 2 445 64 480 155 0
75 2 2 126 127 172 233 0
76 1 2 451 66 484 155 0
76 2 2 130 128 177 234 0
77 1 2 455 66 489 155 0
77 2 2 133 128 182 234 0
78 1 2 458 66 492 156 0
78 2 2 135 130 184 233 0
79 1 2 462 67 497 154 0
79 2 2 142 130 191 233 0
80 1 2 464 67 500 154 0
80 2 2 145 128 194 233 0
81 1 2 465 67 502 154 0
81 2 2 147 128 196 235 0
82 1 2 466 67 504 154 0
82 2 2 150 126 198 234 0
83 1 2 468 67 507 154 0
83 2 2 154 126 202 234 0
84 1 2 470 65 509 154 0
84 2 2 158 125 205 234 0
85 1 2 476 65 514 154 0
85 2 2 163 125 209 234 0
86 1 2 479 65 517 154 0
86 2 2 168 125 214 233 0
87 1 2 483 65 520 155 0
87 2 2 176 126 222 231 0
88 1 2 487 65 522 154 0
88 2 2 183 128 228 229 0
89 1 2 489 65 525 156 0
89 2 2 185 129 232 230 0
90 1 2 493 66 530 154 0
90 2 2 187 131 234 230 0
91 1 2 495 66 532 154 0
91 2 2 189 133 236 229 0
92 1 2 496 66 534 154 0
92 2 2 192 133 239 229 0
93 1 2 497 66 536 154 0
93 2 2 194 130 243 228 0
94 1 2 499 66 538 154 0
94 2 2 199 122 247 223 0
95 1 2 502 67 541 154 0
95 2 2 201 116 251 222 0
96 1 2 508 66 546 155 0
96 2 2 208 116 256 222 0
97 1 2 512 65 549 155 0
97 2 2 213 116 260 219 0
98 1 2 517 65 552 155 0
98 2 2 219 116 265 219 0
99 1 2 521 66 555 154 0
99 2 2 223 115 270 220 0
100 1 2 526 67 560 155 0
100 2 2 228 116 276 220 0
101 1 2 529 67 563 153 0
101 2 2 231 115 281 221 0
102 1 2 531 67 566 153 0
102 2 2 233 114 284 222 0
103 1 2 532 68 568 153 0
103 2 2 234 114 286 221 0
104 1 2 533 68 571 153 0
104 2 2 239 115 290 220 0
105 1 2 535 68 573 153 0
105 2 2 242 114 293 220 0
106 1 2 541 67 579 153 0
106 2 2 249 113 298 219 0
107 1 2 545 67 582 153 0
107 2 2 254 112 303 218 0
108 1 2 546 65 583 153 0
108 2 2 258 111 307 218 0
109 1 2 549 65 586 154 0
109 2 2 262 111 310 217 0
110 1 2 553 66 587 153 0
110 2 2 266 110 314 218 0
111 1 2 555 66 589 153 0
111 2 2 273 110 321 217 0
112 1 2 558 67 592 153 0
112 2 2 277 111 326 218 0
113 1 2 562 67 597 153 0
113 2 2 281 113 329 217 0
114 1 2 563 67 600 153 0
114 2 2 282 111 333 217 0
115 1 2 564 67 601 154 0
115 2 2 283 110 335 217 0
116 1 2 566 68 603 154 0
116 2 2 286 109 337 217 0
117 1 2 567 68 604 153 0
117 2 2 290 109 341 217 0
118 1 2 570 68 607 151 0
118 2 2 295 108 345 215 0
119 1 2 576 67 612 153 0
119 2 2 300 107 349 213 0
120 1 2 581 67 617 152 0
120 2 2 307 106 355 213 0
121 1 2 586 67 621 152 0
121 2 2 311 106 358 213 0
122 1 2 592 67 626 152 0
122 2 2 315 107 360 212 0
123 1 2 595 67 630 152 0
123 2 2 319 107 364 213 0
124 1 2 596 68 632 152 0
124 2 2 323 108 369 212 0
125 1 2 598 68 634 152 0
125 2 2 327 108 373 212 0
126 1 2 599 69 636 152 0
126 2 2 328 108 376 211 0
127 1 2 600 69 638 152 0
127 2 2 329 108 377 211 0
128 1 2 601 69 640 151 0
128 2 2 330 108 380 212 0
129 1 2 607 68 646 152 0
129 2 2 334 109 383 211 0
130 1 2 610 66 649 154 0
130 2 2 340 108 389 210 0
131 1 2 613 65 651 153 0
131 2 2 345 106 394 210 0
132 1 2 617 67 652 152 0
132 2 2 350 104 399 210 0
133 1 2 619 67 654 152 0
133 2 2 355 104 403 209 0
134 1 2 621 68 655 152 0
134 2 2 358 104 405 209 0
135 1 2 624 68 659 153 0
135 2 2 362 105 408 209 0
136 1 2 627 68 663 153 0
136 2 2 365 105 411 209 0
137 1 2 627 68 664 153 0
137 2 2 368 105 414 208 0
138 1 2 628 68 666 154 0
138 2 2 372 103 419 207 0
139 1 2 630 70 667 154 0
139 2 2 374 103 421 207 0
139 3 2 0 161 31 286 0
140 1 2 632 71 668 152 0
140 2 2 376 105 423 208 0
140 3 2 0 158 32 286 0
141 1 2 635 71 671 152 0
141 2 2 377 104 425 209 0
141 3 2 1 163 31 287 0
142 1 2 641 71 676 151 0
142 2 2 382 104 430 208 0
142 3 2 2 166 31 287 0
143 1 2 646 71 680 152 0
143 2 2 386 103 433 206 0
143 3 2 2 167 32 288 0
144 1 2 651 71 685 153 0
144 2 2 392 101 437 203 0
144 3 2 3 167 34 291 0
145 1 2 654 71 687 151 0
145 2 2 396 101 440 200 0
145 3 2 3 168 36 294 0
146 1 2 658 72 691 153 0
146 2 2 398 101 442 202 0
146 3 2 4 167 38 295 0
147 1 2 659 72 692 153 0
147 2 2 401 102 444 201 0
147 3 2 5 167 41 299 0
148 1 2 661 73 695 152 0
148 2 2 403 102 447 202 0
148 3 2 5 167 43 302 0
149 1 2 662 73 697 152 0
149 2 2 408 102 452 203 0
149 3 2 5 167 44 304 0
150 1 2 663 72 699 152 0
150 2 2 411 102 455 201 0
150 3 2 5 167 46 304 0
151 1 2 665 72 701 152 0
151 2 2 413 103 458 201 0
151 3 2 6 167 47 304 0
152 1 2 668 73 705 152 0
152 2 2 414 104 460 201 0
152 3 2 5 168 48 304 0
153 1 2 674 73 709 151 0
153 2 2 414 103 461 201 0
153 3 2 5 171 48 308 0
154 1 2 677 73 712 151 0
154 2 2 416 103 463 201 0
154 3 2 4 172 49 310 0
155 1 2 680 71 715 152 0
155 2 2 420 103 467 201 0
155 3 2 5 173 49 309 0
156 1 2 682 70 716 153 0
156 2 2 424 102 471 200 0
156 3 2 9 173 55 309 0
157 1 2 683 70 717 153 0
157 2 2 430 102 475 198 0
157 3 2 11 175 58 310 0
158 1 2 685 70 720 153 0
158 2 2 434 101 479 199 0
158 3 2 13 177 61 309 0
159 1 2 687 70 723 154 0
159 2 2 439 100 484 200 0
159 3 2 15 179 64 311 0
160 1 2 689 71 726 154 0
160 2 2 442 100 487 200 0
160 3 2 16 178 67 312 0
161 1 2 690 71 727 154 0
161 2 2 445 99 489 199 0
161 3 2 15 178 69 315 0
162 1 2 693 71 729 152 0
162 2 2 447 98 490 199 0
162 3 2 15 180 72 322 0
163 1 2 695 74 731 152 0
163 2 2 449 99 492 198 0
163 3 2 15 182 73 325 0
164 1 2 699 75 733 152 0
164 2 2 451 99 495 198 0
164 3 2 17 184 75 325 0
165 1 2 702 74 736 152 0
165 2 2 453 99 497 198 0
165 3 2 18 185 75 325 0
166 1 2 708 73 742 152 0
166 2 2 456 99 499 197 0
166 3 2 18 186 76 325 0
167 1 2 711 72 745 152 0
167 2 2 458 99 502 197 0
167 3 2 20 188 77 325 0
168 1 2 714 72 746 152 0
168 2 2 462 98 505 195 0
168 3 2 21 188 78 326 0
169 1 2 715 71 748 153 0
169 2 2 466 98 508 193 0
169 3 2 21 189 78 326 0
170 1 2 716 72 750 153 0
170 2 2 469 97 511 194 0
170 3 2 21 189 78 327 0
171 1 2 719 73 753 153 0
171 2 2 474 97 516 195 0
171 3 2 21 190 79 329 0
172 1 2 721 74 755 153 0
172 2 2 477 96 519 194 0
172 3 2 20 191 79 333 0
173 1 2 722 74 757 153 0
173 2 2 479 96 520 193 0
173 3 2 19 192 79 340 0
174 1 2 727 74 761 154 0
174 2 2 480 96 521 193 0
174 3 2 18 195 80 349 0
175 1 2 730 73 764 154 0
175 2 2 482 97 523 193 0
175 3 2 18 197 80 353 0
176 1 2 732 72 767 154 0
176 2 2 485 98 527 194 0
176 3 2 18 198 80 355 0
177 1 2 736 73 769 153 0
177 2 2 486 99 529 195 0
177 3 2 18 201 78 357 0
178 1 2 738 74 770 153 0
178 2 2 487 99 530 195 0
178 3 2 18 203 78 358 0
179 1 2 743 74 774 152 0
179 2 2 487 99 532 194 0
179 3 2 19 205 78 357 0
180 1 2 744 75 776 154 0
180 2 2 489 99 534 194 0
180 3 2 19 205 77 357 0
181 1 2 746 76 778 154 0
181 2 2 491 99 537 194 0
181 3 2 19 206 77 357 0
182 1 2 748 77 781 155 0
182 2 2 495 98 542 193 0
182 3 2 18 207 76 356 0
183 1 2 749 78 782 155 0
183 2 2 499 97 546 193 0
183 3 2 17 209 76 357 0
184 1 2 750 79 784 156 0
184 2 2 506 99 550 190 0
184 3 2 16 211 74 356 0
185 1 2 751 77 786 155 0
185 2 2 509 98 553 189 0
185 3 2 15 212 75 358 0
186 1 2 753 80 787 154 0
186 2 2 511 98 555 190 0
186 3 2 14 214 74 361 0
187 1 2 759 80 791 154 0
187 2 2 513 97 557 191 0
187 3 2 12 216 74 367 0
188 1 2 762 79 795 155 0
188 2 2 515 97 559 191 0
188 3 2 10 218 74 374 0
189 1 2 766 80 798 155 0
189 2 2 517 98 560 190 0
189 3 2 10 221 73 375 0
190 1 2 769 79 801 155 0
190 2 2 518 98 562 192 0
190 3 2 10 225 72 377 0
191 1 2 771 79 802 154 0
191 2 2 520 98 565 192 0
191 3 2 7 227 73 387 0
192 1 2 771 77 803 155 0
192 2 2 521 97 566 192 0
192 3 2 7 232 70 387 0
193 1 2 775 80 806 155 0
193 2 2 524 97 569 191 0
193 3 2 6 234 69 387 0
194 1 2 778 82 809 155 0
194 2 2 526 98 571 191 0
194 3 2 5 236 68 387 0
195 1 2 780 82 811 155 0
195 2 2 531 98 575 190 0
195 3 2 5 238 68 387 0
196 1 2 781 83 813 155 0
196 2 2 537 97 581 190 0
196 3 2 3 236 68 391 0
197 1 2 784 82 816 155 0
197 2 2 540 97 584 189 0
197 3 2 3 238 65 389 0
198 1 2 786 81 819 155 0
198 2 2 543 96 587 189 0
198 3 2 0 238 63 391 0
199 1 2 791 81 823 155 0
199 2 2 545 96 588 189 0
199 3 2 0 240 63 394 0
200 1 2 795 81 826 156 0
200 2 2 547 93 589 186 0
200 3 2 -1 241 63 399 0
201 1 2 797 80 829 156 0
201 2 2 549 95 592 189 0
201 3 2 -2 243 63 405 0
202 1 2 799 80 830 155 0
202 2 2 551 96 593 188 0
202 3 2 -3 245 63 411 0
203 1 2 800 80 831 155 0
203 2 2 552 95 595 190 0
203 3 2 -2 248 63 413 0
204 1 2 801 80 834 156 0
204 2 2 553 96 597 191 0
204 3 2 -2 249 63 418 0
205 1 2 801 82 834 156 0
205 2 2 555 96 599 191 0
205 3 2 -1 265 62 425 0
206 1 2 802 82 835 156 0
206 2 2 558 97 601 190 0
206 3 2 0 273 61 428 0
207 1 2 803 83 837 156 0
207 2 2 560 98 602 189 0
207 3 2 -2 275 58 429 0
208 1 2 807 83 842 157 0
208 2 2 561 98 603 189 0
208 3 2 -4 276 55 430 0
209 1 2 811 81 848 158 0
209 2 2 562 92 605 186 0
209 3 2 -5 276 53 429 0
210 1 2 813 81 849 157 0
210 2 2 564 90 606 186 0
210 3 2 -5 279 49 427 0
211 1 2 816 79 852 158 0
211 2 2 565 90 607 185 0
211 3 2 -8 276 45 427 0
212 1 2 821 78 858 160 0
212 2 2 567 89 608 185 0
212 3 2 -12 274 41 436 0
213 1 2 824 78 859 159 0
213 2 2 568 88 609 185 0
213 3 2 -14 276 40 439 0
214 1 2 826 80 860 158 0
214 2 2 569 88 609 186 0
215 1 2 826 80 860 159 0
215 2 2 569 87 609 186 0
216 1 2 827 87 858 161 0
216 2 2 569 87 609 186 0
217 1 2 828 92 858 162 0
217 2 2 569 87 608 185 0
218 1 2 830 94 858 162 0
218 2 2 570 87 607 184 0
219 1 2 832 95 860 162 0
219 2 2 571 87 607 182 0
220 2 2 571 86 607 180 0
221 2 2 571 85 607 180 0
222 2 2 572 83 607 179 0
223 2 2 573 82 607 178 0
224 2 2 573 81 607 177 0
225 2 2 573 81 607 176 0
226 2 2 576 82 609 174 0
227 2 2 578 82 610 173 0
228 2 2 578 82 610 173 0
229 2 2 578 82 610 173 0
230 2 2 578 82 611 173 0
231 2 2 579 81 611 173 0
232 2 2 579 78 612 171 0
233 2 2 580 76 613 170 0
234 2 2 580 75 612 167 0
235 2 2 580 74 612 165 0
236 2 2 580 73 612 164 0
237 2 2 580 72 612 164 0
238 2 2 581 71 613 163 0
239 2 2 580 71 612 162 0
240 2 2 580 71 611 162 0
241 2 2 579 71 610 161 0
242 2 2 579 71 609 161 0
243 2 2 578 71 609 160 0
244 2 2 578 70 608 160 0
245 2 2 576 70 606 159 0
246 2 2 575 69 604 156 0
247 2 2 575 68 603 155 0
248 2 2 575 68 603 155 0
249 2 2 575 67 603 154 0
250 2 2 575 67 603 153 0
251 2 2 574 66 603 154 0
252 2 2 573 66 602 153 0
253 2 2 574 66 602 153 0
254 2 2 574 66 602 153 0
255 2 2 574 66 602 153 0
256 2 2 574 64 602 149 0
257 2 2 575 63 602 146 0
258 2 2 575 62 602 144 0
259 2 2 576 62 602 142 0
260 2 2 576 62 602 142 0
261 2 2 576 61 602 141 0
262 2 2 576 61 602 140 0
263 2 2 575 61 602 139 0
264 2 2 574 60 601 139 0
265 2 2 574 60 601 139 0
266 2 2 573 60 600 140 0
267 2 2 572 60 599 140 0
268 2 2 572 59 599 140 0
269 2 2 571 58 599 140 0
270 2 2 571 56 598 138 0
271 2 2 571 55 598 137 0
272 2 2 571 54 598 136 0
273 2 2 571 53 597 134 0
274 2 2 570 53 596 133 0
275 2 2 570 53 596 134 0
276 2 2 569 52 596 134 0
277 2 2 569 52 595 134 0
278 2 2 568 52 595 134 0
279 2 2 568 52 595 133 0
280 2 2 568 52 594 133 0
281 2 2 568 50 594 130 0
282 2 2 568 49 594 127 0
283 2 2 569 48 594 124 0
284 2 2 569 48 593 123 0
285 2 2 567 48 592 122 0
286 2 2 567 48 592 121 0
287 2 2 566 47 591 120 0
288 2 2 565 47 591 121 0
289 2 2 564 47 590 120 0
290 2 2 564 46 589 121 0
291 2 2 561 46 587 120 0
292 2 2 560 46 586 120 0
293 2 2 559 45 585 119 0
294 2 2 559 45 585 119 0
295 2 2 559 45 584 118 0
296 2 2 558 44 583 117 0
297 2 2 558 43 583 116 0
298 2 2 558 44 582 115 0
299 2 2 558 44 582 115 0
299 4 2 6 135 29 258 0
300 2 2 558 44 582 115 0
300 4 2 8 141 31 259 0
301 2 2 557 44 581 115 0
301 4 2 9 143 32 260 0
302 2 2 557 44 581 114 0
302 4 2 9 144 33 261 0
303 2 2 556 44 580 114 0
303 4 2 9 143 34 260 0
304 2 2 556 44 580 114 0
304 4 2 9 143 35 260 0
305 2 2 556 44 580 114 0
305 4 2 8 141 36 258 0
306 2 2 556 43 579 113 0
306 4 2 11 142 39 254 0
307 2 2 556 43 579 111 0
307 4 2 12 141 41 254 0
308 2 2 555 42 578 110 0
308 4 2 17 141 47 253 0
309 2 2 554 38 577 108 0
309 4 2 21 142 53 254 0
310 2 2 554 40 577 109 0
310 4 2 25 140 60 256 0
311 2 2 553 41 576 109 0
311 4 2 28 139 66 256 0
312 2 2 553 38 576 108 0
312 4 2 32 139 72 257 0
313 2 2 551 37 575 107 0
313 4 2 34 139 77 258 0
314 2 2 550 36 574 107 0
314 4 2 35 139 81 260 0
315 2 2 550 36 574 107 0
315 4 2 37 139 84 258 0
316 2 2 549 39 573 109 0
316 4 2 43 139 89 256 0
317 2 2 549 37 572 107 0
317 4 2 46 139 92 256 0
318 2 2 546 38 569 105 0
318 4 2 48 138 95 255 0
319 2 2 545 37 567 103 0
319 4 2 50 136 96 253 0
320 2 2 545 36 567 102 0
320 4 2 52 135 98 255 0
321 2 2 544 34 567 101 0
321 4 2 55 135 102 258 0
322 2 2 544 34 567 102 0
322 4 2 59 135 106 256 0
323 2 2 543 33 566 102 0
323 4 2 63 136 110 256 0
324 2 2 542 32 565 102 0
324 4 2 68 138 116 258 0
325 2 2 542 32 565 101 0
325 4 2 75 140 123 258 0
326 2 2 542 32 564 101 0
326 4 2 78 140 127 258 0
327 2 2 542 33 564 101 0
327 4 2 83 142 132 259 0
328 2 2 542 33 564 101 0
328 4 2 85 142 134 259 0
329 2 2 542 33 564 101 0
329 4 2 87 143 137 260 0
330 2 2 542 33 563 100 0
330 4 2 89 143 139 261 0
331 2 2 542 33 563 99 0
331 4 2 93 142 142 260 0
332 2 2 542 33 562 97 0
332 4 2 95 141 144 259 0
333 2 2 542 33 562 97 0
333 4 2 98 139 146 257 0
334 2 2 542 33 562 96 0
334 4 2 101 139 149 257 0
335 2 2 541 33 562 96 0
335 4 2 108 139 156 258 0
336 2 2 541 32 561 95 0
336 4 2 114 139 163 260 0
337 2 2 541 32 561 95 0
337 4 2 119 140 169 261 0
338 2 2 540 32 560 94 0
338 4 2 125 140 175 261 0
339 2 2 540 32 560 94 0
339 4 2 128 141 180 261 0
340 2 2 539 32 559 94 0
340 4 2 128 141 183 264 0
341 2 2 538 32 559 94 0
341 4 2 130 140 185 264 0
342 2 2 538 32 558 93 0
342 4 2 133 140 188 263 0
343 2 2 538 32 558 93 0
343 4 2 138 140 193 262 0
344 2 2 537 31 557 92 0
344 4 2 142 138 197 262 0
345 2 2 537 31 557 91 0
345 4 2 145 136 199 263 0
346 2 2 537 30 557 91 0
346 4 2 149 135 202 261 0
347 2 2 537 29 557 91 0
347 4 2 153 135 206 263 0
348 2 2 536 29 556 91 0
348 4 2 159 136 210 263 0
349 2 2 535 29 555 91 0
349 4 2 164 137 215 265 0
350 2 2 535 28 555 90 0
350 4 2 172 139 223 265 0
351 2 2 535 28 555 91 0
351 4 2 177 139 229 264 0
352 2 2 535 28 555 91 0
352 4 2 180 140 233 265 0
353 2 2 535 29 555 91 0
353 4 2 183 141 237 265 0
354 2 2 535 29 555 91 0
354 4 2 186 145 239 268 0
355 2 2 536 29 555 90 0
355 4 2 188 148 242 268 0
356 2 2 536 27 555 86 0
356 4 2 193 149 247 269 0
357 2 2 536 26 556 84 0
357 4 2 197 145 251 265 0
358 2 2 537 25 556 83 0
358 4 2 200 143 253 263 0
359 2 2 536 25 556 83 0
359 4 2 205 142 258 265 0
360 2 2 536 25 556 82 0
360 4 2 210 141 261 265 0
361 2 2 536 24 556 81 0
361 4 2 214 141 265 264 0
362 2 2 536 24 556 81 0
362 4 2 219 141 270 264 0
363 2 2 535 25 555 81 0
363 4 2 226 145 277 268 0
364 2 2 535 25 555 81 0
364 4 2 231 146 283 270 0
365 2 2 535 25 554 81 0
365 4 2 232 146 287 271 0
366 2 2 535 25 554 81 0
366 4 2 237 148 293 270 0
367 2 2 535 25 554 80 0
367 4 2 240 148 296 270 0
368 2 2 535 25 554 79 0
368 4 2 243 148 300 271 0
369 2 2 534 24 553 78 0
369 4 2 245 147 303 272 0
370 2 2 535 24 554 78 0
370 4 2 249 147 307 273 0
371 2 2 535 24 554 77 0
371 4 2 255 143 311 268 0
372 2 2 532 22 552 76 0
372 4 2 260 141 314 266 0
373 2 2 530 22 550 77 0
373 4 2 265 144 319 273 0
374 2 2 530 21 550 77 0
374 4 2 273 145 326 273 0
375 2 2 530 21 550 77 0
375 4 2 279 145 332 274 0
376 2 2 529 21 549 77 0
376 4 2 284 147 337 274 0
377 2 2 529 21 550 77 0
377 4 2 289 148 342 274 0
378 2 2 529 21 550 78 0
378 4 2 291 148 347 276 0
379 2 2 530 21 550 77 0
379 4 2 294 148 351 277 0
380 2 2 529 22 550 77 0
380 4 2 296 148 354 278 0
381 2 2 530 22 549 74 0
381 4 2 302 149 359 276 0
382 2 2 530 23 549 74 0
382 4 2 306 150 363 275 0
383 2 2 530 23 549 73 0
383 4 2 311 151 367 275 0
384 2 2 530 23 549 73 0
384 4 2 315 150 371 277 0
385 2 2 530 23 549 73 0
385 4 2 320 149 374 276 0
386 2 2 530 23 549 73 0
386 4 2 325 149 377 276 0
387 2 2 530 22 549 73 0
387 4 2 330 149 381 276 0
388 2 2 530 22 548 73 0
388 4 2 338 150 389 276 0
389 2 2 530 22 548 73 0
389 4 2 344 150 396 276 0
390 2 2 530 22 548 72 0
390 4 2 347 151 400 275 0
391 2 2 530 22 548 71 0
391 4 2 349 151 404 277 0
392 2 2 530 22 548 71 0
392 4 2 350 150 408 277 0
393 2 2 529 22 547 70 0
393 4 2 352 150 412 279 0
394 2 2 529 22 547 70 0
394 4 2 354 150 415 280 0
395 2 2 529 22 547 70 0
395 4 2 358 149 418 279 0
396 2 2 529 20 547 70 0
396 4 2 366 149 425 278 0
397 2 2 529 20 547 69 0
397 4 2 373 149 430 278 0
398 2 2 529 19 547 68 0
398 4 2 380 149 434 277 0
399 2 2 528 19 547 69 0
399 4 2 385 148 440 281 0
400 2 2 528 19 547 69 0
400 4 2 392 149 446 281 0
401 2 2 528 19 547 69 0
401 4 2 397 150 451 281 0
402 2 2 528 20 547 69 0
402 4 2 403 150 458 281 0
402 5 2 2 105 22 181 0
403 2 2 528 20 546 69 0
403 4 2 407 150 463 279 0
403 5 2 2 104 23 182 0
404 2 2 529 20 546 69 0
404 4 2 410 152 467 278 0
404 5 2 2 105 23 180 0
405 2 2 529 20 546 68 0
405 4 2 412 154 470 279 0
405 5 2 3 101 24 177 0
406 2 2 529 20 546 67 0
406 4 2 414 154 474 280 0
406 5 2 4 99 25 176 0
407 2 2 528 20 546 66 0
407 4 2 417 154 478 280 0
407 5 2 7 99 29 175 0
408 2 2 528 16 546 64 0
408 4 2 421 154 483 281 0
408 5 2 9 98 33 176 0
409 2 2 529 15 546 63 0
409 4 2 426 154 486 281 0
409 5 2 13 98 37 176 0
410 2 2 529 14 546 62 0
410 4 2 433 153 493 283 0
410 5 2 15 99 41 176 0
411 2 2 528 14 546 63 0
411 4 2 440 151 498 283 0
411 5 2 20 101 48 179 0
412 2 2 528 14 546 62 0
412 4 2 446 152 502 283 0
412 5 2 22 102 52 180 0
413 2 2 528 14 546 62 0
413 4 2 451 153 505 283 0
413 5 2 24 102 54 182 0
414 2 2 528 14 546 63 0
414 4 2 456 154 510 283 0
414 5 2 25 100 56 179 0
415 2 2 528 14 546 63 0
415 4 2 461 155 516 284 0
415 5 2 26 98 57 177 0
416 2 2 528 14 546 62 0
416 4 2 468 157 523 283 0
416 5 2 27 97 58 176 0
417 2 2 528 14 546 62 0
417 4 2 470 158 526 283 0
417 5 2 29 97 60 177 0
418 2 2 528 14 545 61 0
418 4 2 472 158 529 284 0
418 5 2 34 96 65 178 0
419 2 2 528 14 545 60 0
419 4 2 473 157 531 284 0
419 5 2 36 96 67 178 0
420 2 2 527 12 544 60 0
420 4 2 475 157 534 285 0
420 5 2 40 96 71 177 0
421 2 2 527 12 544 59 0
421 4 2 479 156 538 285 0
421 5 2 43 97 74 177 0
422 2 2 527 12 544 59 0
422 4 2 485 156 544 284 0
422 5 2 46 98 77 175 0
423 2 2 527 11 543 59 0
423 4 2 492 156 549 283 0
423 5 2 51 98 83 175 0
424 2 2 527 11 543 58 0
424 4 2 501 156 556 281 0
424 5 2 53 98 86 177 0
425 2 2 527 10 543 58 0
425 4 2 508 156 563 287 0
425 5 2 54 98 87 177 0
426 2 2 527 11 544 59 0
426 4 2 513 156 568 287 0
426 5 2 56 98 89 176 0
427 2 2 527 11 543 59 0
427 4 2 518 157 573 287 0
427 5 2 57 96 91 176 0
428 2 2 527 11 543 58 0
428 4 2 522 158 577 287 0
428 5 2 60 96 93 175 0
429 2 2 527 10 543 58 0
429 4 2 525 160 582 287 0
429 5 2 62 95 95 175 0
430 2 2 527 10 543 58 0
430 4 2 528 162 585 286 0
430 5 2 67 95 100 175 0
431 2 2 528 10 543 56 0
431 4 2 532 164 590 287 0
431 5 2 71 95 104 176 0
432 2 2 528 8 543 56 0
432 4 2 535 165 595 289 0
432 5 2 76 95 110 176 0
433 2 2 528 7 544 55 0
433 4 2 537 165 599 289 0
433 5 2 81 97 116 175 0
434 2 2 528 7 544 55 0
434 4 2 541 164 603 289 0
434 5 2 83 96 120 177 0
435 2 2 528 7 544 55 0
435 4 2 546 165 607 288 0
435 5 2 85 96 122 177 0
436 2 2 528 6 544 55 0
436 4 2 553 165 613 290 0
436 5 2 85 94 123 178 0
437 2 2 528 6 544 55 0
437 4 2 563 163 622 290 0
437 5 2 87 94 124 177 0
438 2 2 528 6 544 55 0
